tahun,peng,Cluster
-1.3332707522966742,-1.0479902767602098,1
-1.1048562584454318,-0.8658847682626802,1
-0.8764417645941894,-0.6332567872113449,1
-0.648027270742947,-0.5883424118493684,1
-0.41961277689170456,-0.2891824881179638,1
-0.19119828304046216,-0.28915060380038554,1
0.03721621081078026,-0.0782075014042529,0
0.26563070466202265,0.0264687132053323,0
0.4940451985132651,0.08542635910957695,0
0.7224596923645075,0.2899465428646571,0
0.9508741862157499,0.31309810012846184,0
1.1792886800669924,0.5399443915922639,0
1.4077031739182349,0.609590369289148,0
1.636117667769477,0.5823788755870387,0
-1.7900997399991592,-0.4074378793139551,1
-1.5616852461479167,-0.15733729222970708,1
-1.3332707522966742,0.06882880045909107,1
-1.1048562584454318,0.3426796614372254,1
-0.8764417645941894,0.7256492852741891,1
-0.648027270742947,0.9441135439168493,2
-0.41961277689170456,1.3349727650034677,2
-0.19119828304046216,1.5017738010634096,2
0.03721621081078026,1.5739492679548395,2
0.26563070466202265,1.9708948509969615,2
0.4940451985132651,2.2490713510598863,2
0.7224596923645075,2.5481816769639467,2
0.9508741862157499,2.5783761257106046,2
1.1792886800669924,2.861200650736056,2
-0.8764417645941894,-0.7891852709770837,1
-0.648027270742947,-0.6939751559863029,1
-0.41961277689170456,-0.6383334791102022,1
-0.19119828304046216,-0.514349538855975,1
0.03721621081078026,-0.48416926091712986,0
0.26563070466202265,-0.35451345483591695,0
0.4940451985132651,-0.08098497973551883,0
0.7224596923645075,-0.01542019468865813,0
0.9508741862157499,0.025784971728375253,0
1.1792886800669924,0.15450904719591096,0
1.4077031739182349,0.3244064047629018,0
1.636117667769477,0.412580713674736,0
-0.8764417645941894,-1.1592523743006922,1
-0.648027270742947,-1.1480220091092215,1
-0.41961277689170456,-1.0503320027512388,1
-0.19119828304046216,-0.9884339142258836,1
0.03721621081078026,-0.7625902074148216,1
0.26563070466202265,-0.6939397289667714,0
0.4940451985132651,-0.6312657887136773,0
0.7224596923645075,-0.445925793332926,0
0.9508741862157499,-0.41764086093901365,0
1.1792886800669924,-0.23907805439462937,0
1.4077031739182349,-0.20474572976669794,0
1.636117667769477,-0.14301769093509364,0
-0.8764417645941894,0.007207042686081119,1
-0.648027270742947,0.11364752286833268,1
-0.41961277689170456,0.2669792061024159,1
-0.19119828304046216,0.4528612348819984,0
0.03721621081078026,0.7088852196319054,0
0.26563070466202265,0.9071915041611687,2
0.4940451985132651,1.2433939195146608,2
0.7224596923645075,1.494298699942273,2
0.9508741862157499,1.5637923414551718,2
1.1792886800669924,1.8710792234670917,2
1.4077031739182349,2.075308905662014,2
1.636117667769477,2.2252112534054524,2
-1.7900997399991592,-1.3487833860920144,1
-1.5616852461479167,-1.253123347953184,1
-1.3332707522966742,-1.179187158191041,1
-1.1048562584454318,-1.0740114226060622,1
-0.8764417645941894,-0.8625262868110984,1
-0.648027270742947,-0.7509382606909267,1
-0.41961277689170456,-0.6687511180799081,1
-0.19119828304046216,-0.6021341505529633,1
0.03721621081078026,-0.4922005662449103,0
0.26563070466202265,-0.3579605038363273,0
0.4940451985132651,-0.21758448164489663,0
0.7224596923645075,-0.11516851088141816,0
0.9508741862157499,-0.06477357559792578,0
1.1792886800669924,-0.026852493891458124,0
1.4077031739182349,0.0979498105139457,0
1.636117667769477,0.28108978798179374,0
-1.7900997399991592,-1.5643426291330953,1
-1.5616852461479167,-1.5306090211352454,1
-1.3332707522966742,-1.5035179792995432,1
-1.1048562584454318,-1.4227939725951735,1
-0.8764417645941894,-1.2980518941229733,1
-0.648027270742947,-1.266018783062633,1
-0.41961277689170456,-1.2204171235217465,1
-0.19119828304046216,-1.1691046284323894,1
0.03721621081078026,-1.001215982872832,1
0.26563070466202265,-0.937985838413094,0
0.4940451985132651,-0.9703696769667955,0
0.7224596923645075,-0.7600288339026976,0
0.9508741862157499,-0.6482069894536183,0
1.1792886800669924,-0.5718901039789615,0
1.4077031739182349,-0.5987225285720843,0
1.636117667769477,-0.5234259412599334,0
-1.7900997399991592,-0.9574813272612528,1
-1.5616852461479167,-0.8280876811245726,1
-1.3332707522966742,-0.7270604495267271,1
-1.1048562584454318,-0.5411607072373789,1
-0.8764417645941894,-0.20493349297021463,1
-0.648027270742947,-0.06131589849165593,1
-0.41961277689170456,0.06647644636220255,1
-0.19119828304046216,0.18440590897850445,0
0.03721621081078026,0.4622281388461147,0
0.26563070466202265,0.6596983457144356,0
0.4940451985132651,0.767694072054118,0
0.7224596923645075,1.0804508858816944,2
0.9508741862157499,1.242664122912313,2
1.1792886800669924,1.3569056327953906,2
1.4077031739182349,1.4548755126076716,2
1.636117667769477,1.7133120773876707,2
-1.7900997399991592,-1.2201585062791667,1
-1.5616852461479167,-1.1496055968822774,1
-1.3332707522966742,-1.042828560014477,1
-1.1048562584454318,-0.9332421604978325,1
-0.8764417645941894,-0.8064205159791358,1
-0.648027270742947,-0.7191283398536348,1
-0.41961277689170456,-0.6679504674384972,1
-0.19119828304046216,-0.48075055353234464,1
0.03721621081078026,-0.4816220582128184,0
0.26563070466202265,-0.20859310408781376,0
0.4940451985132651,0.005913956473183072,0
0.7224596923645075,0.12108365426798474,0
0.9508741862157499,0.21297071482671528,0
1.1792886800669924,0.32392813999922715,0
1.4077031739182349,0.27788010001224406,0
1.636117667769477,0.48691722875758453,0
-1.7900997399991592,-1.1563898711225506,1
-1.5616852461479167,-1.069444879788458,1
-1.3332707522966742,-0.982177502576629,1
-1.1048562584454318,-0.7919131514810056,1
-0.8764417645941894,-0.8470198803621813,1
-0.648027270742947,-0.8340996463390603,1
-0.41961277689170456,-0.6066652663510361,1
-0.19119828304046216,-0.6057795908627498,1
0.03721621081078026,-0.3486431976995551,0
0.26563070466202265,-0.2749727105838979,0
0.4940451985132651,-0.21336866632065368,0
0.7224596923645075,-0.026190008626219945,0
0.9508741862157499,0.12523570095707107,0
1.1792886800669924,0.31097247895657465,0
1.4077031739182349,0.37238876001630217,0
1.636117667769477,0.4139659101384158,0
-1.7900997399991592,-0.4209036894378605,1
-1.5616852461479167,-0.26340578870687836,1
-1.3332707522966742,-0.06936137462724899,1
-1.1048562584454318,0.23048937598501895,1
-0.8764417645941894,0.3022078343244931,1
-0.648027270742947,0.402416701771162,1
-0.41961277689170456,0.6810289541743236,0
-0.19119828304046216,0.8691145435687626,2
0.03721621081078026,1.1253794320514836,2
0.26563070466202265,1.4720824159940984,2
0.4940451985132651,1.7481899781163863,2
0.7224596923645075,2.050541876307575,2
0.9508741862157499,2.2938511037476434,2
1.1792886800669924,2.5905453069196587,2
1.4077031739182349,2.605913547992403,2
1.636117667769477,2.8565313695618104,2
-0.8764417645941894,-0.8349357240000026,1
-0.648027270742947,-0.7353007742697432,1
-0.41961277689170456,-0.668357878163109,1
-0.19119828304046216,-0.5423475123916826,1
0.03721621081078026,-0.4869609100562084,0
0.26563070466202265,-0.2827099716495673,0
0.4940451985132651,-0.10364055872588324,0
0.7224596923645075,0.009683391351329708,0
0.9508741862157499,0.08609238707676828,0
1.1792886800669924,0.1637554992936203,0
1.4077031739182349,0.1976485288793617,0
1.636117667769477,0.39644724898011213,0
-0.8764417645941894,-1.0762681237502159,1
-0.648027270742947,-1.053697569606727,1
-0.41961277689170456,-0.9184478371414975,1
-0.19119828304046216,-0.891647296865953,1
0.03721621081078026,-0.678061338812774,0
0.26563070466202265,-0.6039728128666456,0
0.4940451985132651,-0.5844383542970023,0
0.7224596923645075,-0.3722163364957842,0
0.9508741862157499,-0.22808150753206624,0
1.1792886800669924,-0.09215866169573922,0
1.4077031739182349,-0.06063569971665203,0
1.636117667769477,0.0019425875837071525,0
-0.8764417645941894,0.04444084021363858,1
-0.648027270742947,0.16664634408738688,1
-0.41961277689170456,0.36883897265925053,0
-0.19119828304046216,0.5216498787062214,0
0.03721621081078026,0.7906188963929215,0
0.26563070466202265,1.068958360745691,2
0.4940451985132651,1.2675657749409714,2
0.7224596923645075,1.5931117428194026,2
0.9508741862157499,1.8136591102105122,2
1.1792886800669924,2.0272450682636913,2
1.4077031739182349,2.0926575171265664,2
1.636117667769477,2.3540380672296295,2
-1.7900997399991592,-1.2751660395056543,1
-1.5616852461479167,-1.2032066774333663,1
-1.3332707522966742,-1.1115109227801057,1
-1.1048562584454318,-0.9610382000222107,1
-0.8764417645941894,-0.8011029203474647,1
-0.648027270742947,-0.6429496197551506,1
-0.41961277689170456,-0.5312305136627125,1
-0.19119828304046216,-0.4563129954595481,1
0.03721621081078026,-0.36871260426412344,0
0.26563070466202265,-0.16643140814343113,0
0.4940451985132651,-0.026005788124656388,0
0.7224596923645075,0.02395693752055226,0
0.9508741862157499,0.032540904353023405,0
1.1792886800669924,0.15987624065492614,0
1.4077031739182349,0.23984210914132262,0
1.636117667769477,0.4429770964327229,0
-1.7900997399991592,-1.5362135756251214,1
-1.5616852461479167,-1.4906402576998599,1
-1.3332707522966742,-1.422414903486187,1
-1.1048562584454318,-1.322914576430147,1
-0.8764417645941894,-1.1869350473625697,1
-0.648027270742947,-1.209363893427933,1
-0.41961277689170456,-1.164173187313611,1
-0.19119828304046216,-1.0600496342087165,1
0.03721621081078026,-0.8250161585311956,1
0.26563070466202265,-0.7690060406519679,0
0.4940451985132651,-0.6821212752510786,0
0.7224596923645075,-0.48152640526008345,0
0.9508741862157499,-0.46945287700376415,0
1.1792886800669924,-0.37659865881182497,0
1.4077031739182349,-0.2966646746430068,0
1.636117667769477,-0.2635156124674259,0
-1.7900997399991592,-0.8557349271669188,1
-1.5616852461479167,-0.7382057898713223,1
-1.3332707522966742,-0.5782811383024357,1
-1.1048562584454318,-0.3283080884885009,1
-0.8764417645941894,-0.03239327974617743,1
-0.648027270742947,0.10333117478077347,1
-0.41961277689170456,0.26024098698753345,1
-0.19119828304046216,0.43928205829559236,0
0.03721621081078026,0.7619159251685379,0
0.26563070466202265,1.020207239168458,2
0.4940451985132651,1.2475211672900752,2
0.7224596923645075,1.4980823056282322,2
0.9508741862157499,1.5187327153131163,2
1.1792886800669924,1.7389258125089113,2
1.4077031739182349,1.898825665164126,2
1.636117667769477,2.135106171929154,2
-1.7900997399991592,-1.0622886218431045,1
-1.5616852461479167,-1.0221746076276397,1
-1.3332707522966742,-0.8942866098210464,1
-1.1048562584454318,-0.7366044885885007,1
-0.8764417645941894,-0.5044158025793555,1
-0.648027270742947,-0.45696839532088,1
-0.41961277689170456,-0.36861340860943537,1
-0.19119828304046216,-0.10892272733802294,0
0.03721621081078026,-0.1502518883234164,0
0.26563070466202265,0.11221627127926197,0
0.4940451985132651,0.3102674812678987,0
0.7224596923645075,0.3944597931843976,0
0.9508741862157499,0.3951081076418232,0
1.1792886800669924,0.5195242575343342,0
1.4077031739182349,0.5883518710800417,0
1.636117667769477,0.7257626517366899,0
-1.7900997399991592,-1.0484862550336502,1
-1.5616852461479167,-1.0688957609857204,1
-1.3332707522966742,-0.9441111700900823,1
-1.1048562584454318,-0.7982085328517449,1
-0.8764417645941894,-0.592327951546657,1
-0.648027270742947,-0.47892606202647475,1
-0.41961277689170456,-0.11667770191345807,1
-0.19119828304046216,-0.16147871081293397,0
0.03721621081078026,0.09519004569244549,0
0.26563070466202265,0.20761414947355952,0
0.4940451985132651,0.25995048542737553,0
0.7224596923645075,0.5447376673348695,0
0.9508741862157499,0.5575657911072088,0
1.1792886800669924,0.7126759107217709,0
1.4077031739182349,0.7519219629587149,0
1.636117667769477,0.8119282486410906,0
-1.7900997399991592,-0.15513018891289754,1
-1.5616852461479167,-0.13542568064950317,1
-1.3332707522966742,0.1172433653507752,1
-1.1048562584454318,0.4208316665236115,1
-0.8764417645941894,0.8588973911358915,1
-0.648027270742947,1.0197537733184554,2
-0.41961277689170456,1.4703535774409635,2
-0.19119828304046216,1.6852432498129002,2
0.03721621081078026,1.9005828453328861,2
0.26563070466202265,2.2754751087166785,2
0.4940451985132651,2.5258626546591314,2
-0.8764417645941894,-0.6861599554776643,1
-0.648027270742947,-0.5709087755379403,1
-0.41961277689170456,-0.468230644829929,1
-0.19119828304046216,-0.32102783597478723,1
0.03721621081078026,-0.2819730896433131,0
0.26563070466202265,-0.052377661463870254,0
0.4940451985132651,0.11345267426090969,0
0.7224596923645075,0.18723298513711442,0
0.9508741862157499,0.20277127590360985,0
1.1792886800669924,0.328873751925818,0
1.4077031739182349,0.41098295509386745,0
1.636117667769477,0.5818545556979732,0
-0.8764417645941894,-0.9565708528592944,1
-0.648027270742947,-0.9264153738341214,1
-0.41961277689170456,-0.7583673066866724,1
-0.19119828304046216,-0.710115706084833,1
0.03721621081078026,-0.459650220699411,0
0.26563070466202265,-0.36926172306686095,0
0.4940451985132651,-0.2914321038582111,0
0.7224596923645075,-0.029268616623503243,0
0.9508741862157499,0.012751371242753566,0
1.1792886800669924,0.1352473766766598,0
1.4077031739182349,0.21825642614080812,0
1.636117667769477,0.26464810821724627,0
-0.8764417645941894,0.31291742232885145,1
-0.648027270742947,0.4583205385917954,1
-0.41961277689170456,0.7290467364472555,0
-0.19119828304046216,0.9245011459042367,2
0.03721621081078026,1.2140213776211328,2
0.26563070466202265,1.5340053034331258,2
0.4940451985132651,1.7776652583665555,2
0.7224596923645075,2.1136090564774683,2
0.9508741862157499,2.1711708778121737,2
1.1792886800669924,2.419769359268288,2
1.4077031739182349,2.5848876119004855,2
1.636117667769477,2.8021508945810294,2
-1.7900997399991592,-1.1858297243531886,1
-1.5616852461479167,-1.112690642530503,1
-1.3332707522966742,-1.0219903871260763,1
-1.1048562584454318,-0.9773027446891009,1
-0.8764417645941894,-0.6767434536862039,1
-0.648027270742947,-0.6366684091922239,1
-0.41961277689170456,-0.47281135845534594,1
-0.19119828304046216,-0.4229690846765442,1
0.03721621081078026,-0.2808110834026814,0
0.26563070466202265,-0.08091058299450278,0
0.4940451985132651,0.0891036837369418,0
0.7224596923645075,0.06150603552193966,0
0.9508741862157499,0.10557016241516132,0
1.1792886800669924,0.22718403506273435,0
1.4077031739182349,0.3255896672152523,0
1.636117667769477,0.4816102612317728,0
-1.7900997399991592,-1.345137945782228,1
-1.5616852461479167,-1.2915581214428578,1
-1.3332707522966742,-1.1516284796975234,1
-1.1048562584454318,-1.2498711475601967,1
-0.8764417645941894,-0.9565177123299973,1
-0.648027270742947,-0.8676809181529249,1
-0.41961277689170456,-0.8999761891577978,1
-0.19119828304046216,-0.8756342840377361,1
0.03721621081078026,-0.489217611200362,0
0.26563070466202265,-0.4839071009725971,0
0.4940451985132651,-0.4598592401146466,0
0.7224596923645075,-0.24778955849741374,0
0.9508741862157499,-0.24397052579192308,0
1.1792886800669924,-0.14200447817649406,0
1.4077031739182349,-0.04796345483025117,0
1.636117667769477,0.045889805312475024,0
-1.7900997399991592,-0.5753229821715593,1
-1.5616852461479167,-0.44860407600950386,1
-1.3332707522966742,-0.2179741788597426,1
-1.1048562584454318,-0.27152920428544064,1
-0.8764417645941894,0.3223799792457026,1
-0.648027270742947,0.4512953606187082,1
-0.41961277689170456,0.5828571403507133,0
-0.19119828304046216,0.6570413192495766,0
0.03721621081078026,1.1856159933608137,2
0.26563070466202265,1.3908305466987103,2
0.4940451985132651,1.5848926742881053,2
0.7224596923645075,1.769361164988383,2
0.9508741862157499,1.8172443245870953,2
1.1792886800669924,2.0408242448500973,2
1.4077031739182349,2.2332744430508114,2
1.636117667769477,2.4831447545081047,2
-1.7900997399991592,-1.0111709753611704,1
-1.5616852461479167,-0.9457478983924354,1
-1.3332707522966742,-0.7913852888899869,1
-1.1048562584454318,-0.692540361695279,1
-0.8764417645941894,-0.45107333927084614,1
-0.648027270742947,-0.09220825952308324,1
-0.41961277689170456,-0.020741333022282423,1
-0.19119828304046216,0.02275596155843599,0
0.03721621081078026,-0.0750509539640004,0
0.26563070466202265,0.1675072206620012,0
0.4940451985132651,0.3227944753742206,0
0.7224596923645075,0.3291748815918354,0
0.9508741862157499,0.4558193910128748,0
1.1792886800669924,0.6831226910286325,0
1.4077031739182349,0.5752828435748886,0
1.636117667769477,0.8601408795214455,2
-1.7900997399991592,-0.7984742354982308,1
-1.5616852461479167,-0.7916580769403792,1
-1.3332707522966742,-0.7877504766860598,1
-1.1048562584454318,-0.672577236189305,1
-0.8764417645941894,-0.17278701544737388,1
-0.648027270742947,0.009024448788044676,1
-0.41961277689170456,0.1257068803168394,1
-0.19119828304046216,0.28336420263571305,0
0.03721621081078026,0.3884655414796757,0
0.26563070466202265,0.5307652508316644,0
0.4940451985132651,0.38941498560311866,0
0.7224596923645075,0.6811812903583089,0
0.9508741862157499,0.8818682706000858,2
1.1792886800669924,1.2667155264722165,2
1.4077031739182349,1.1205117595678618,2
1.636117667769477,1.1884572403272362,2
-1.7900997399991592,0.14599947710445588,1
-1.5616852461479167,0.2182387126310424,1
-1.3332707522966742,0.3765089223878102,1
-1.1048562584454318,0.590527090079273,1
-0.8764417645941894,1.3317807905436838,2
-0.648027270742947,1.8724573345268654,2
-0.41961277689170456,2.060610235258414,2
-0.19119828304046216,2.2617648521580063,2
0.03721621081078026,2.2690592754795325,2
0.26563070466202265,2.6539171594575226,2
0.4940451985132651,2.6678576916431496,2
-0.8764417645941894,-0.5883424118493684,1
-0.648027270742947,-0.42338712350701535,1
-0.41961277689170456,-0.2958781948094085,1
-0.19119828304046216,-0.24818634111616603,1
0.03721621081078026,-0.2008664711280038,0
0.26563070466202265,0.01674399634394836,0
0.4940451985132651,0.18202521326599078,0
0.7224596923645075,0.16952656077529404,0
0.9508741862157499,0.24701962329839508,0
1.1792886800669924,0.41113883397980583,0
1.4077031739182349,0.4255540882271542,0
1.636117667769477,0.6334504669435819,0
-0.8764417645941894,-0.6495036183684695,1
-0.648027270742947,-0.5242513908150161,1
-0.41961277689170456,-0.49853846003908736,1
-0.19119828304046216,-0.4211552212765338,1
0.03721621081078026,-0.1482042065944984,0
0.26563070466202265,-0.08503428806796394,0
0.4940451985132651,-0.12216888994083334,0
0.7224596923645075,0.1271062475883318,0
0.9508741862157499,0.2107069282786554,0
1.1792886800669924,0.42636890967637764,0
1.4077031739182349,0.4198326245728245,0
1.636117667769477,0.50421269969284,0
-0.8764417645941894,0.7177986577460191,1
-0.648027270742947,1.0080026309398722,2
-0.41961277689170456,1.161228033115361,2
-0.19119828304046216,1.2863031255711572,2
0.03721621081078026,1.6065740102413548,2
0.26563070466202265,1.8873543962398414,2
0.4940451985132651,2.0155010112890146,2
0.7224596923645075,2.252277496327483,2
0.9508741862157499,2.413374782242861,2
1.1792886800669924,2.793155974321994,2
1.4077031739182349,2.8010349434657886,2
-1.7900997399991592,-1.3198288830289575,1
-1.5616852461479167,-1.2452479215113421,1
-1.3332707522966742,-1.197254938152082,1
-1.1048562584454318,-1.0365544348554567,1
-0.8764417645941894,-0.8493084658239132,1
-0.648027270742947,-0.8253810568323696,1
-0.41961277689170456,-0.675988858170184,1
-0.19119828304046216,-0.6275388662589684,1
0.03721621081078026,-0.49296578986678974,0
0.26563070466202265,-0.40401208652526355,0
0.4940451985132651,-0.16820275912000382,0
0.7224596923645075,-0.10229078928173486,0
0.9508741862157499,-0.09242082164027197,0
1.1792886800669924,0.048840876039445084,0
1.4077031739182349,0.11563852136600036,0
1.636117667769477,0.30995572349602196,0
-1.7900997399991592,-1.4790449942072152,1
-1.5616852461479167,-1.4235769097268187,1
-1.3332707522966742,-1.4500373506148612,1
-1.1048562584454318,-1.3402809014044657,1
-0.8764417645941894,-1.1701638963163798,1
-0.648027270742947,-1.1204066473844536,1
-0.41961277689170456,-1.1051482300722566,1
-0.19119828304046216,-1.0113622812666403,1
0.03721621081078026,-0.7180761573735506,1
0.26563070466202265,-0.6888063538366638,0
0.4940451985132651,-0.7716382682031548,0
0.7224596923645075,-0.4523735108876505,0
0.9508741862157499,-0.4545770715025069,0
1.1792886800669924,-0.390347885091982,0
1.4077031739182349,-0.2717842788260671,0
1.636117667769477,-0.1789406887399873,0
-1.7900997399991592,-0.8432291892723158,1
-1.5616852461479167,-0.7131801432743037,1
-1.3332707522966742,-0.6916476008030864,1
-1.1048562584454318,-0.4211906482960653,1
-0.8764417645941894,-0.06382767417643598,1
-0.648027270742947,0.009853441045080683,1
-0.41961277689170456,0.17450759972141638,1
-0.19119828304046216,0.3167435404382484,0
0.03721621081078026,0.7445991980215636,0
0.26563070466202265,0.8628297903038827,2
0.4940451985132651,1.0158072033426515,2
0.7224596923645075,1.400987473198378,2
0.9508741862157499,1.4086503375230313,2
1.1792886800669924,1.6141412216132733,2
1.4077031739182349,1.7995024732057434,2
1.636117667769477,2.0866632654218447,2
-1.7900997399991592,-1.158929988422956,1
-1.5616852461479167,-1.2139304362455372,1
-1.3332707522966742,-1.0947574852436814,1
-1.1048562584454318,-0.9377945325076242,1
-0.8764417645941894,-0.7117843187047644,1
-0.648027270742947,-0.6213462232448703,1
-0.41961277689170456,-0.49208365708045654,1
-0.19119828304046216,-0.29323888185431524,1
0.03721621081078026,-0.3111082705059803,0
0.26563070466202265,-0.10063280476766286,0
0.4940451985132651,0.21221257660874218,0
0.7224596923645075,0.2608928441469122,0
0.9508741862157499,0.28494424770681587,0
1.1792886800669924,0.315074927818317,0
1.4077031739182349,0.42984075759046003,0
1.636117667769477,0.5621677609443446,0
-1.7900997399991592,-1.0542183467938393,1
-1.5616852461479167,-1.123244351648923,1
-1.3332707522966742,-1.1060905887917933,1
-1.1048562584454318,-0.9648855743433266,1
-0.8764417645941894,-0.6982653680515618,1
-0.648027270742947,-0.533827314194368,1
-0.41961277689170456,-0.35209733210387184,1
-0.19119828304046216,-0.42118002019020584,1
0.03721621081078026,0.015964601914256384,0
0.26563070466202265,0.2571482081824376,0
0.4940451985132651,0.3156417601308202,0
0.7224596923645075,0.3449930458126293,0
0.9508741862157499,0.46939856759928084,0
1.1792886800669924,0.644156512245987,0
1.4077031739182349,0.7132923408616182,0
1.636117667769477,0.865029808216786,2
-1.7900997399991592,-0.25750364725293823,1
-1.5616852461479167,-0.3815300999306033,1
-1.3332707522966742,-0.24520338607161765,1
-1.1048562584454318,0.05296458111290626,1
-0.8764417645941894,0.5455950012075307,1
-0.648027270742947,0.8004711505246186,2
-0.41961277689170456,1.1114636987795286,2
-0.19119828304046216,1.2412257859193359,2
0.03721621081078026,1.6605045620740861,2
0.26563070466202265,2.1121600913786316,2
0.4940451985132651,2.4834990247034194,2
0.7224596923645075,2.5615341206253515,2
0.9508741862157499,2.7099875032699536,2
-0.8764417645941894,-0.8071113428599991,1
-0.648027270742947,-0.7626858603675566,1
-0.41961277689170456,-0.6195748722682977,1
-0.19119828304046216,-0.5256011602591646,1
0.03721621081078026,-0.43774923722506653,0
0.26563070466202265,-0.3104812122602736,0
0.4940451985132651,-0.04839920717048805,0
0.7224596923645075,0.014058628263464195,0
0.9508741862157499,0.030185007554181756,0
1.1792886800669924,0.1351623518297843,0
1.4077031739182349,0.21869572118299813,0
1.636117667769477,0.39323756101056245,0
-0.8764417645941894,-1.025370124789377,1
-0.648027270742947,-0.9401610574123253,1
-0.41961277689170456,-0.8741463492174151,1
-0.19119828304046216,-0.8313965647488104,1
0.03721621081078026,-0.4952047775011776,0
0.26563070466202265,-0.39718175715959936,0
0.4940451985132651,-0.42922195362384574,0
0.7224596923645075,-0.19693407196001247,0
0.9508741862157499,-0.15437559339687756,0
1.1792886800669924,-0.054928406870134894,0
1.4077031739182349,0.05131722470469367,0
1.636117667769477,0.1657819248108194,0
-0.8764417645941894,0.12316322031448106,1
-0.648027270742947,0.25279777018397515,1
-0.41961277689170456,0.4619270091800973,0
-0.19119828304046216,0.598646962955882,0
0.03721621081078026,1.0226906732376129,2
0.26563070466202265,1.247981718543984,2
0.4940451985132651,1.4780270698714764,2
0.7224596923645075,1.7727692442673086,2
0.9508741862157499,1.8314541021211612,2
1.1792886800669924,2.0358786329235063,2
1.4077031739182349,2.225661176553502,2
1.636117667769477,2.514664173785239,2
-1.7900997399991592,-1.375955910072639,1
-1.5616852461479167,-1.296340769079604,1
-1.3332707522966742,-1.2310877418046202,1
-1.1048562584454318,-1.0974393106222124,1
-0.8764417645941894,-0.9388927701130992,1
-0.648027270742947,-0.9349957979646394,1
-0.41961277689170456,-0.8134350658463635,1
-0.19119828304046216,-0.7494007280432616,1
0.03721621081078026,-0.6859721922741475,1
0.26563070466202265,-0.5096519160661043,0
0.4940451985132651,-0.30739906156103713,0
0.7224596923645075,-0.3102580220372254,0
0.9508741862157499,-0.2680608990733113,0
1.1792886800669924,-0.16420304861490273,0
1.4077031739182349,0.025820398747906703,0
1.636117667769477,0.1272692118781765,0
-1.7900997399991592,-1.5241542181766148,1
-1.5616852461479167,-1.4929394712674513,1
-1.3332707522966742,-1.512388904990219,1
-1.1048562584454318,-1.4377335467315875,1
-0.8764417645941894,-1.2879587362584621,1
-0.648027270742947,-1.2359447861823825,1
-0.41961277689170456,-1.2244983161717697,1
-0.19119828304046216,-1.1453897815580345,1
0.03721621081078026,-1.031272266243317,1
0.26563070466202265,-0.915705785829763,0
0.4940451985132651,-0.8295260181175497,0
0.7224596923645075,-0.6612547607470526,0
